Parameter ID,Instance,Class Name,Module,Parameter Name,Description,Range/Enumerations,Default Value,Data Type,Access,Max Instances
34001,8,Linearization,Base,Source Function A,Set the Source Function A receiver in the Linearize block. ,"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)",None (61),Enumeration,R/W,8
39001,1,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,2,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,3,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,4,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,5,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,6,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,7,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,8,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,9,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,10,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,11,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,12,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,13,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,14,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,15,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,16,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,17,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,18,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,19,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,20,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,21,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,22,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,23,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,24,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,25,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
39001,26,Logging Point,Base,Source Function A,Set the source of the data log point.,"None (61), Analog Input (142), Active Set Point (72), Heat Power (160), Cool Power (161), Alarm (6), Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Current (22), Current Read (179), Power (73), Limit (126), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778), Digital I/O (1142), Function Key (1001), Variable (245), Math (240), Process Value (241), Logic (239), Compare (230), Counter (231), Timer (244), Linearization (238), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Cascade Active Set Point (2125), Cascade Heat Power (1794), Cascade Cool Power (1795), Cascade Power (1796), Cascade Inner PV (2019), Cascade Outer PV (2020), Control Loop PV (2021), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Control Loop Control Mode Is Off (2120), Cascade Control Mode Is Off (2121)",None (61),Enumeration,R/W,128
